accession,cluster_id,split
Q96RG2,1011,train
Q7Z589,1012,test
Q14CM0,1013,train
Q8IZU2,1014,val
O14594,1015,train
Q9Y2K2,1016,train
Q9Y4C1,1017,val
Q5TCY1,1018,train
O95342,1019,test
P21439,1019,test
P08183,1019,test
Q86TC9,1020,train
Q10571,1021,train
Q96PU5,1022,train
P46934,1022,train
Q5DID0,1023,train
O94966,1024,train
Q6P2S7,1025,train
Q96L93,1026,train
Q7Z4L5,1027,test
Q68CZ1,1028,train
Q9NRP7,1029,train
Q5XPI4,1030,train
Q9UMZ2,1031,train
Q99700,1032,train
Q4LE39,1033,test
Q92878,1034,test
Q9H7N4,1035,val
O14976,1036,train
Q96K83,1037,train
Q2M1K9,1037,train
P51816,1038,train
Q9BYE9,1039,val
Q68DX3,1040,test
O75153,1041,train
Q86UK5,1042,train
P08575,1043,train
P12821,1044,train
O75533,1045,test
Q9NS15,1046,train
Q9UPT8,1047,train
Q0VF96,1048,train
O95155,1049,train
Q9HCE3,1050,train
O15090,1051,train
O43520,1052,train
O60423,1052,train
Q6P4R8,1053,test
Q9UQP3,1054,train
Q6Y7W6,1055,train
Q96KQ7,1056,train
Q9H9B1,1056,train
O60343,1057,val
Q9C0C7,1058,test
Q5JTH9,1059,train
Q9UM54,1060,train
Q9BX66,1061,train
Q9C0C9,1062,train
Q15047,1063,train
O94854,1064,train
O15534,1065,train
P16885,1066,val
P19174,1066,val
A6NGG8,1067,train
O14841,1068,train
Q8TF17,1069,train
Q9NTJ3,1070,train
Q6ZUT9,1071,train
Q6IQ26,1071,train
O14559,1072,train
Q15468,1073,test
Q4KMG0,1074,train
Q96KN7,1075,train
Q5IJ48,1076,train
Q9P218,1077,val
O43933,1078,train
Q6WKZ4,1079,train
Q14692,1080,train
Q6EMB2,1081,train
Q9UHF7,1082,train
A6NHJ4,1083,train
Q14590,1083,train
A2RRD8,1083,train
Q6ZMV8,1083,train
Q14587,1083,train
Q14593,1083,train
Q5MCW4,1083,train
Q6ZN19,1083,train
Q8TF20,1083,train
Q8NEM1,1083,train
P17038,1083,train
Q02386,1083,train
Q86YE8,1083,train
Q9UK13,1083,train
Q9UII5,1083,train
Q96SE7,1083,train
Q96IR2,1083,train
Q9H8G1,1083,train
Q2M3X9,1083,train
Q9P255,1083,train
Q9HCL3,1083,train
Q03924,1083,train
Q8NB50,1083,train
P52744,1083,train
Q8TAQ5,1083,train
Q8IYN0,1083,train
Q8TF32,1083,train
Q96MU6,1083,train
Q86XU0,1083,train
Q32M78,1083,train
O75290,1083,train
Q96H40,1083,train
Q8TD23,1083,train
Q6ZNG1,1083,train
Q9UC06,1083,train
O14628,1083,train
Q2M3W8,1083,train
Q8N823,1083,train
A8MQ14,1083,train
Q6ZN06,1083,train
Q03923,1083,train
Q05481,1083,train
Q86Y25,1083,train
Q8N7M2,1083,train
Q9UK10,1083,train
P0DKX0,1083,train
P0CB33,1083,train
A6NN14,1083,train
Q6ZN08,1083,train
Q86XN6,1083,train
Q03938,1083,train
P35789,1083,train
B4DX44,1083,train
P17035,1083,train
Q8N8J6,1083,train
O95780,1083,train
A8MUV8,1083,train
Q8WXB4,1083,train
Q6P3V2,1083,train
Q2VY69,1083,train
Q9H7R5,1083,train
Q6ZNA1,1083,train
Q8N9Z0,1083,train
Q6PF04,1083,train
Q8IYB9,1083,train
Q8NE65,1083,train
Q8IW36,1083,train
P51508,1083,train
Q5HY98,1083,train
O75437,1083,train
Q9UJW7,1083,train
Q5SXM1,1083,train
Q5JVG8,1083,train
Q9Y2Q1,1083,train
Q0VGE8,1083,train
Q9NYT6,1083,train
Q96N58,1083,train
Q14588,1083,train
Q3SXZ3,1083,train
A8MTY0,1083,train
A6NNF4,1083,train
Q9P2J8,1083,train
B4DXR9,1083,train
Q9NV72,1083,train
Q96JC4,1083,train
Q5JVG2,1083,train
Q08AN1,1083,train
Q6ZR52,1083,train
Q8N4W9,1083,train
Q96LW1,1083,train
Q9Y473,1083,train
O43345,1083,train
Q3ZCX4,1083,train
P17025,1083,train
Q9UJU3,1083,train
A6NK75,1083,train
Q96NG8,1083,train
P0DPD5,1083,train
Q6PDB4,1083,train
P0CJ79,1083,train
Q9NSJ1,1083,train
Q8N782,1083,train
O75820,1083,train
P17019,1083,train
Q8WV37,1083,train
Q8N859,1083,train
A6NP11,1083,train
Q96JF6,1083,train
Q15928,1083,train
Q9HCG1,1083,train
Q96N38,1083,train
Q86UE3,1083,train
O75373,1083,train
P17097,1083,train
Q7L2R6,1083,train
Q03936,1083,train
Q14586,1083,train
Q5VIY5,1083,train
Q9NZL3,1083,train
Q12770,1084,train
Q9UPP5,1085,train
O15118,1086,val
Q14203,1087,train
Q7L576,1088,train
Q96F07,1088,train
O95428,1089,val
Q9HAZ2,1090,train
O00370,1091,train
Q8IV33,1092,train
Q96C45,1093,test
Q5TIA1,1094,train
Q14896,1095,val
Q5VU97,1096,train
Q92797,1097,train
Q96ST3,1098,train
Q13972,1099,train
O14827,1099,train
O60610,1100,train
Q9HAU5,1101,train
P11274,1102,train
Q12979,1102,train
Q96PX9,1103,train
Q9UPN6,1104,train
Q5KSL6,1105,train
Q9ULD2,1106,train
Q6VMQ6,1107,train
Q08211,1108,train
Q13045,1109,train
Q8WXC6,1109,train
Q96RY5,1110,val
Q00341,1111,train
O95486,1112,train
O95487,1112,train
P69849,1113,train
Q15155,1113,train
Q5JPE7,1113,train
Q92610,1114,train
O95759,1115,train
Q6ZT07,1115,train
Q66K14,1115,train
Q99707,1116,train
Q562F6,1117,train
P78312,1118,train
Q8NE09,1119,train
P26640,1120,train
Q5ST30,1120,train
P41252,1121,train
Q52LW3,1122,train
O95622,1123,train
O43306,1123,train
O75128,1124,test
P48553,1125,train
P28290,1126,train
Q8WXX7,1127,train
Q96PY6,1128,train
P0CL83,1129,train
Q8N3U4,1129,train
Q9UJ98,1129,train
Q8WVM7,1129,train
Q92835,1130,train
O15357,1130,train
O75334,1131,train
Q13136,1131,train
Q96NH3,1132,train
P29374,1133,train
Q2M3G0,1134,train
P32004,1135,train
O14654,1136,train
Q3T906,1137,train
Q1MSJ5,1138,val
P15941,1139,test
O15055,1140,train
Q9UBS9,1141,train
Q86SQ0,1142,test
Q9UBZ9,1143,train
P40145,1144,train
Q86VF2,1145,train
Q14028,1146,train
Q9NQW8,1146,train
Q2NKX8,1147,train
Q70E73,1148,val
Q7Z5R6,1148,val
Q96MR6,1149,train
Q8TDY8,1150,train
Q9UJ55,1151,val
Q96MG7,1151,val
P29144,1152,train
Q9P1Y5,1153,train
Q96HA1,1154,train
A6NF01,1154,train
A8CG34,1154,train
Q9BX63,1155,train
O14604,1156,test
Q27J81,1156,test
O14727,1157,train
Q7Z6G8,1158,train
P14543,1159,val
A6NM62,1160,val
P10745,1161,train
O75995,1162,val
Q9NSI8,1162,val
O94885,1162,val
Q15477,1163,train
Q92833,1164,test
Q00169,1165,train
P48739,1165,train
Q9BZ71,1165,train
O00562,1165,train
Q6IQ55,1166,test
Q96QP1,1167,train
Q9P243,1168,val
Q6ZRQ5,1169,val
Q96J92,1170,train
Q16720,1171,test
Q01814,1171,test
P20020,1171,test
P23634,1171,test
Q8N398,1172,val
A8K8P3,1173,train
P35568,1174,train
O60500,1175,test
Q9BZV3,1176,val
Q9HBG6,1177,val
P04920,1178,train
P48751,1178,train
Q9NUA8,1179,train
P54098,1180,val
Q3B7T1,1181,val
Q9Y219,1182,train
P78504,1182,train
Q8N1G0,1183,train
Q8NHU2,1184,val
Q86VP6,1185,train
O75155,1185,train
Q12791,1186,train
Q9H0E9,1187,val
Q9H2G2,1188,train
Q14683,1189,train
Q8NDV3,1189,train
Q9UL54,1190,train
Q9H2K8,1190,train
Q7L7X3,1190,train
Q9NVE5,1191,train
P46020,1192,train
P46019,1192,train
Q01970,1193,train
O95239,1194,test
Q2VIQ3,1194,test
Q6ZU35,1195,train
Q9HCE9,1196,train
Q8NDI1,1197,train
P08603,1198,train
Q9BXR6,1198,train
Q03591,1198,train
P36980,1198,train
O00411,1199,train
Q5JUK3,1200,val
Q6UVM3,1200,val
Q03112,1201,train
Q13201,1202,val
Q8IWY9,1203,val
Q92620,1204,train
Q5T481,1205,train
Q9UPW5,1206,train
P51826,1207,train
P55265,1208,train
Q9H7F0,1209,train
Q99569,1210,train
Q9UQB3,1210,train
Q9BZH6,1211,train
Q8TE57,1212,train
P53621,1213,val
Q6ZS17,1214,train
O95450,1215,train
Q8WXS8,1215,train
O15072,1215,train
Q96JH7,1216,train
Q96PQ0,1217,val
Q8WY21,1217,val
Q9UPU3,1217,val
Q8IX06,1218,val
Q8N1G1,1218,val
P0C843,1218,val
Q86SQ4,1219,val
Q9H5Z1,1220,train
O60231,1220,train
Q14562,1220,train
Q9H6R0,1220,train
O43143,1220,train
Q86XP1,1221,train
Q16760,1221,train
O94979,1222,train
Q9NQW1,1222,train
O60841,1223,train
Q5T1M5,1224,train
A1L390,1225,train
Q9NZ71,1226,train
Q2NKJ3,1227,train
Q9UQE7,1228,test
Q15393,1229,test
Q14687,1230,train
Q9NQ66,1231,train
Q00722,1231,train
Q9P260,1232,val
Q16827,1233,train
Q6ZMY3,1234,train
O15016,1235,val
Q9ULL5,1236,train
Q9P217,1237,train
Q9H7M6,1237,train
Q9HCJ5,1237,train
Q5T848,1238,train
Q9UBN7,1239,train
Q86Z02,1240,test
Q9H2X6,1240,test
Q9H422,1240,test
P0C2Y1,1241,train
Q86T75,1241,train
Q9H094,1241,train
Q6P3W6,1241,train
Q3BBV0,1241,train
P0DPF3,1241,train
Q3BBV2,1241,train
P55201,1242,train
O95696,1242,train
O60315,1243,train
Q9NZQ8,1244,train
Q8TD43,1244,train
Q6U841,1245,train
Q9Y6M7,1245,train
Q9Y6R1,1245,train
Q2Y0W8,1245,train
Q96Q91,1245,train
Q8TAQ2,1246,val
Q92922,1246,val
Q4L180,1247,train
Q7Z7B0,1247,train
P55017,1248,train
Q13621,1248,train
P55011,1248,train
Q8IZU8,1249,train
P41594,1250,test
Q13255,1250,test
Q9BXT6,1251,train
A4D2P6,1252,train
P51825,1253,train
Q7Z570,1254,train
Q5T8A7,1255,train
Q8TF62,1256,train
P98198,1256,train
O00533,1257,train
O94761,1258,train
Q9UNS1,1259,train
Q86Y13,1260,train
P01133,1261,train
Q8TE59,1262,train
Q8TEW8,1263,train
Q9ULD4,1264,train
Q53EP0,1265,train
Q9Y2H6,1265,train
Q9HAV4,1266,train
Q9H0H0,1267,val
Q53SF7,1268,train
Q9HD20,1269,train
Q9UL51,1270,val
Q9P1Z3,1270,val
Q9Y3Q4,1270,val
O60741,1270,val
Q504Q3,1271,train
O94983,1272,train
P56645,1273,train
Q96PN7,1274,train
Q5JYT7,1275,train
Q14679,1276,train
Q6P1X5,1277,train
Q13615,1278,test
Q9NYA4,1278,test
A2RUS2,1279,train
P49796,1280,train
P49798,1280,train
P57771,1280,train
P41220,1280,train
O15492,1280,train
O95347,1281,test
Q9P2M7,1282,train
Q9NS40,1283,train
Q12809,1283,train
Q9H252,1283,train
Q8N157,1284,train
Q8NAP3,1285,train
O75335,1286,train
O75145,1286,train
Q5VT97,1287,train
Q7L2E3,1288,test
O75054,1289,train
O60879,1290,train
Q9NSV4,1290,train
Q96R06,1291,train
Q13753,1292,train
Q6AWC2,1293,train
Q9NQC3,1294,train
Q9BTW9,1295,train
Q9UPQ3,1296,train
Q96P47,1296,train
Q99490,1296,train
Q58EX7,1297,train
Q5TC82,1298,val
Q9HBD1,1298,val
Q9P2F6,1299,train
Q7Z5K2,1300,train
Q9UDY2,1301,train
Q5VZ46,1302,train
P54259,1303,train
Q9UJF2,1304,train
Q5VWQ8,1304,train
Q8N5P1,1305,val
P61129,1305,val
O43593,1306,train
Q6PIJ6,1307,train
Q14865,1308,train
Q5T0Z8,1309,train
Q9UKX5,1310,train
Q9Y2Q0,1311,train
Q9NTI2,1311,train
Q15678,1312,train
Q16825,1312,train
P29597,1313,train
P23458,1313,train
O94812,1314,train
Q14671,1315,train
Q8TB72,1315,train
Q9UL68,1316,train
Q01538,1316,train
O60284,1316,train
Q86YC2,1317,test
P28715,1318,train
Q9ULU4,1319,test
Q5T5C0,1320,train
Q9Y2K9,1320,train
Q9NPG4,1321,test
A6NCI4,1322,train
P98095,1323,train
Q8IUL8,1324,train
O75339,1324,train
Q99550,1325,train
Q9C0H9,1326,train
P07947,1327,test
P08631,1327,test
P12931,1327,test
P42684,1327,test
P00519,1327,test
P09769,1327,test
P06241,1327,test
Q9UPP2,1328,train
Q9P2L0,1329,train
P17301,1330,val
Q13683,1331,train
P23229,1331,train
Q6AI08,1332,train
Q9BXT4,1333,train
Q0VF49,1334,train
Q9H0B3,1335,train
Q9NQ11,1336,train
Q9P2J2,1337,train
P56199,1338,train
Q6ZRV2,1339,train
P38570,1340,train
Q92896,1341,train
P11498,1342,train
Q9C0B9,1343,test
Q4G0N8,1344,train
Q587J7,1345,train
Q5TEA3,1346,train
P98196,1347,train
Q9Y2G3,1347,train
Q8NB49,1347,train
Q9P2J5,1348,train
Q15147,1349,train
P30876,1350,train
Q2M389,1351,train
Q8IX21,1352,test
Q6PD62,1353,train
Q63HM2,1354,train
Q6ZWH5,1355,train
Q13751,1356,train
P07996,1357,train
P35442,1357,train
P49746,1357,train
P35443,1357,train
P49747,1357,train
O75132,1358,val
Q96EV2,1359,val
P20701,1360,train
O60290,1361,train
Q9P2R3,1362,val
Q86TI0,1363,test
Q76FK4,1364,train
Q8TF40,1365,train
P48357,1366,train
Q7Z6L1,1367,train
Q9H7Z3,1368,train
Q9Y613,1369,train
Q92574,1370,train
Q92618,1371,train
P20702,1372,val
Q13349,1372,val
P11215,1372,val
Q9UHB7,1373,train
O75182,1374,train
Q9UNY4,1375,train
Q9NSY1,1376,train
Q5H9B9,1376,train
Q2M2I8,1376,train
O14917,1377,test
Q12768,1378,train
Q09MP3,1379,train
Q6ZRH7,1380,train
P48552,1381,train
Q9BQS7,1382,train
P00450,1382,train
Q8IUX7,1383,train
Q96SM3,1383,train
Q8N436,1383,train
Q9BV47,1384,train
Q5VZP5,1384,train
P51452,1384,train
Q8IY37,1385,train
Q8WUM0,1386,train
Q8IZL2,1387,train
Q96JN2,1388,train
Q9H257,1389,train
Q9BXL7,1389,train
Q8NEN9,1390,train
P35228,1391,val
Q7RTW8,1392,train
O14617,1393,train
P27816,1394,train
O43847,1395,train
Q9Y2G1,1396,train
Q8WW38,1397,train
Q9C0E2,1398,train
Q13591,1399,train
Q9P283,1399,train
P49641,1400,train
Q16706,1400,train
Q9NY47,1401,val
P54289,1401,val
Q2VWP7,1402,train
Q06190,1403,train
Q9Y5P8,1403,train
Q9UP95,1404,val
Q9Y666,1404,val
Q9H2X9,1404,val
Q9UHW9,1404,val
Q8IX12,1405,train
A8MYU2,1406,test
Q8TBY9,1407,train
Q8TAB3,1408,train
P35251,1409,train
Q96Q05,1410,train
Q2NKQ1,1411,train
Q9NQV6,1412,train
Q12772,1413,train
P36956,1413,train
O95104,1414,train
O75110,1415,test
O43861,1415,test
Q9H6R4,1416,train
Q8TF21,1417,train
O60266,1418,val
Q14147,1419,train
Q9C0D6,1420,val
Q9NXL9,1421,train
Q86XI2,1422,train
O60732,1423,train
Q9UBF1,1423,train
P43363,1423,train
Q96LZ2,1423,train
Q9NRM1,1424,train
Q5SVZ6,1425,train
Q14993,1426,train
Q4G0X9,1427,val
Q14432,1428,train
Q13370,1428,train
Q13203,1429,test
Q00872,1429,test
Q14324,1429,test
Q96AE7,1430,train
A6NNT2,1431,test
A6BM72,1432,val
Q96KG7,1432,val
Q16531,1433,val
Q8NB25,1434,train
Q66GS9,1435,train
P28749,1436,train
Q08999,1436,train
A6NJU9,1437,train
O75200,1437,train
A6NHN6,1437,train
A6NJ64,1437,train
Q96JK9,1438,train
P35590,1439,train
Q02763,1439,train
O15068,1440,test
P20585,1441,train
Q8IZS8,1442,train
Q7Z3S7,1442,train
Q68D51,1443,val
Q9H6A0,1443,val
Q9ULE3,1443,val
P78524,1443,val
Q92540,1444,train
Q9BY07,1445,train
Q9UPM8,1446,test
Q9NP73,1447,train
O43795,1448,val
O00159,1448,val
Q9UBC5,1448,val
Q92619,1449,test
Q9HCL0,1450,train
Q9H9Y6,1451,train
Q5JTC6,1452,train
P18206,1453,train
Q9NPG3,1454,train
Q7RTY7,1455,val
B4DYI2,1456,train
Q92625,1457,train
Q9NW08,1458,test
Q7Z392,1459,train
Q5TCZ1,1460,train
Q8TES7,1461,train
Q86Y26,1462,train
Q6P0N0,1463,val
Q9P203,1464,train
Q9Y2H2,1465,train
Q68CR1,1466,test
P52333,1467,train
O60674,1467,train
P46379,1468,train
Q6IQ32,1469,train
P33076,1470,train
Q8IZL8,1471,train
Q15208,1472,train
Q9NRM7,1472,train
Q9Y2H1,1472,train
O95835,1472,train
Q92900,1473,train
O75717,1474,train
Q8TDY4,1475,train
O43150,1475,train
Q9ULH1,1475,train
Q9UPZ3,1476,train
Q9Y2A7,1477,train
P55160,1477,train
Q9Y3R0,1478,train
Q9C0E4,1478,train
Q13625,1479,val
Q6IMN6,1480,train
Q15111,1481,train
Q9UPR0,1481,train
O15164,1482,train
Q9UPN9,1482,train
Q8IWB9,1483,train
Q96QU8,1484,train
Q2UY09,1485,train
P37275,1486,val
Q9NQW6,1487,train
Q9P275,1488,train
P78332,1489,val
Q70EL4,1490,train
P56524,1491,train
Q9UQL6,1491,train
Q8WUI4,1491,train
Q9UKV0,1491,train
Q16821,1492,train
Q6IQ23,1493,test
Q9NNW5,1494,train
Q5T0N1,1495,test
Q12986,1496,val
Q0IIM8,1497,train
Q7Z2Z2,1498,train
Q96JA1,1499,train
Q6UXM1,1499,train
O94898,1499,train
O75762,1500,train
Q9HBR0,1501,train
Q14157,1502,train
Q5T6F2,1502,train
Q08828,1503,train
P40818,1504,train
Q5T035,1505,train
Q9NZB2,1505,train
Q14126,1506,val
O75912,1507,train
Q13574,1507,train
Q9P2H0,1508,train
Q69YQ0,1509,val
P63128,1510,val
Q9H324,1511,train
Q9UKP5,1511,train
Q9HAU0,1512,train
O15083,1513,train
Q8IUD2,1513,train
Q9NZJ5,1514,train
Q9HD43,1515,train
Q8TCU5,1516,train
O60391,1516,train
Q01804,1517,val
Q9BWV1,1518,train
Q9P278,1519,train
P07949,1520,train
Q86YR7,1521,train
Q5M9N0,1522,train
Q8IX03,1523,test
Q9GZR1,1524,train
Q12965,1525,val
O00160,1525,val
Q14DG7,1526,train
Q8N3T6,1526,train
Q14C87,1526,train
Q96L42,1527,train
Q9UQ05,1527,train
P28340,1528,train
P09619,1529,train
P16234,1529,train
P08151,1530,train
O60518,1531,train
O00410,1531,train
Q7Z3B3,1532,train
P80192,1533,val
Q5TCX8,1533,val
Q16584,1533,val
Q02779,1533,val
A6QL63,1534,train
Q8N961,1534,train
Q7Z2W7,1535,train
Q9BSJ8,1536,train
O43896,1537,train
Q02846,1538,train
Q3MJ13,1539,train
P48736,1540,train
Q93009,1541,train
Q9H2P0,1542,train
Q8NCX0,1543,train
Q7Z6I6,1544,train
Q93073,1545,train
Q8IY18,1546,train
P53396,1547,test
Q8TDG4,1548,train
Q96PY5,1549,test
Q8IVF7,1549,test
O95466,1549,test
Q7Z5M5,1550,train
O94875,1551,train
O60721,1552,train
Q6ZN30,1553,train
Q9UBL0,1554,test
Q15032,1554,test
P0DMP2,1555,train
P98171,1555,train
Q7Z6B7,1555,train
P0DJJ0,1555,train
O75044,1555,train
O43295,1555,train
Q96SB3,1556,test
Q9ULJ8,1556,test
Q8NHU6,1557,train
O14776,1558,train
Q4L235,1559,train
P42702,1560,train
Q13127,1561,train
O75151,1562,test
Q6PKG0,1563,train
Q659C4,1563,train
O75164,1564,train
O94953,1564,train
Q6B0I6,1564,train
B2RXH2,1564,train
Q9NX05,1565,train
Q8TE56,1566,train
O00203,1567,train
Q13367,1567,train
Q9C0B7,1568,train
P53992,1569,train
O94855,1569,train
Q6ZU80,1570,test
Q86W24,1571,train
P82094,1572,train
Q93100,1573,train
Q9UMS6,1574,test
P55198,1575,train
Q5W0Q7,1576,val
Q9ULE0,1577,train
Q96SB8,1578,train
Q8NFM4,1579,train
Q08462,1579,train
P51828,1579,train
Q70J99,1580,train
Q96KQ4,1581,train
Q8TEQ8,1582,train
O43156,1583,train
Q9P2G1,1584,val
Q9ULH7,1585,train
Q9H2T7,1586,train
Q9UIA9,1586,train
Q8N1F8,1587,train
Q0VD83,1588,train
P00973,1589,train
Q9Y6K5,1589,train
P29728,1589,train
O00267,1590,train
Q9Y2J2,1591,train
Q8NG08,1592,val
Q13423,1593,train
O75808,1594,train
O43683,1595,train
O00268,1596,train
Q8N0W3,1597,train
Q4VCS5,1598,train
Q9UPQ0,1599,train
Q15386,1600,train
Q9ULD8,1601,train
Q9C0H5,1602,train
Q9UPN4,1603,train
Q8IX01,1604,test
B1ANS9,1605,train
Q17R98,1606,train
Q63HK5,1607,train
Q6ZSZ6,1607,train
Q8TEX9,1608,train
Q6AI39,1609,train
Q6ZRK6,1610,train
Q5FWF4,1611,train
Q8IZF5,1612,train
Q5VYM1,1613,train
Q9Y4D1,1614,train
Q86T65,1614,train
P41180,1615,train
Q13905,1616,test
Q96RU2,1617,train
Q9UHP3,1617,train
Q05469,1618,train
O60524,1619,val
A5PLK6,1620,train
Q8N8A2,1621,train
Q8NB46,1621,train
O15084,1621,train
Q32MH5,1622,train
Q86V48,1623,val
Q12968,1624,test
Q14934,1624,test
O95644,1624,test
Q96JH8,1625,train
B2RU33,1626,train
Q6S8J3,1626,train
A5A3E0,1626,train
Q6S5H5,1626,train
P0CG38,1626,train
P0CG39,1626,train
Q9BYX7,1626,train
Q9BYD9,1626,train
P63267,1626,train
P63261,1626,train
Q562R1,1626,train
P62736,1626,train
P42025,1626,train
P68133,1626,train
P60709,1626,train
P61163,1626,train
P68032,1626,train
P61160,1626,train
Q7Z7G0,1627,train
Q8WWM7,1628,train
Q9C0D4,1629,train
Q96KR1,1630,train
Q13393,1631,train
Q6UY14,1632,train
Q70EK8,1633,test
Q99576,1634,train
Q15714,1634,train
Q9H2E6,1635,train
Q8NFY4,1635,train
P25092,1636,train
Q96EP0,1637,test
Q8IZA0,1638,train
Q5VV43,1638,train
O14980,1639,train
O95206,1640,train
P42338,1641,train
O00329,1641,train
Q13308,1642,train
O15063,1643,train
O60245,1644,train
Q08174,1644,train
Q6ZW49,1645,train
B7ZAP0,1646,train
Q5R372,1646,train
Q9Y3P9,1646,train
Q5M775,1647,train
Q7Z3V4,1648,train
P42336,1649,train
Q9Y4F9,1650,train
P55197,1651,train
O75146,1652,train
O00291,1652,train
O75526,1653,train
Q8N7X1,1653,train
Q8NF64,1654,train
Q9ULJ6,1654,train
Q8TDZ2,1655,train
Q14139,1656,train
Q96MI9,1657,train
Q8WVS4,1658,train
Q9ULJ3,1659,train
Q76G19,1660,test
Q9UPQ7,1660,test
Q6ZMN7,1660,test
Q96DN5,1661,val
Q96S38,1662,train
Q7RTR2,1663,test
Q9Y283,1664,train
Q15334,1665,train
Q6P1M3,1665,train
Q9NQ38,1666,train
P00995,1666,train
P08648,1667,train
P53708,1667,train
P06756,1667,train
P08514,1667,train
A0A096LP49,1668,train
Q9NX02,1669,train
Q8WX94,1669,train
O94827,1670,test
Q9Y4E5,1671,train
P20594,1672,train
P16066,1672,train
Q9UPP1,1673,train
Q9P2N5,1674,train
Q96JE7,1675,train
Q9ULE4,1676,train
P51530,1677,train
Q66K74,1678,val
Q5EBL2,1679,train
Q9NYW8,1680,train
Q15072,1680,train
O75123,1680,train
Q9BY31,1680,train
P17031,1680,train
Q96NJ6,1680,train
Q9UJW8,1680,train
Q06730,1680,train
P0CG24,1680,train
Q52M93,1680,train
Q7Z3V5,1680,train
Q86WZ6,1680,train
Q6ZMW2,1680,train
P17041,1680,train
Q2M218,1680,train
P51523,1680,train
Q96SK3,1680,train
P17027,1680,train
P17039,1680,train
Q06732,1680,train
Q86T29,1680,train
Q9Y2H8,1680,train
Q3ZCT1,1680,train
P17014,1680,train
B7Z6K7,1680,train
P17032,1680,train
Q3MIS6,1680,train
P51814,1680,train
Q5TYW1,1680,train
Q7Z7L9,1680,train
Q6P2D0,1680,train
Q499Z4,1680,train
Q4V348,1680,train
Q09FC8,1680,train
Q14585,1680,train
Q5JUW0,1680,train
P0CJ78,1681,train
Q7Z410,1682,train
Q6JQN1,1683,train
P22314,1684,train
A0AVT1,1684,train
P41226,1684,train
Q6DHV5,1685,train
Q9BQI6,1686,test
P57678,1687,train
Q5GLZ8,1688,train
Q15034,1688,train
Q9Y4G2,1689,train
Q8NDX1,1690,train
P52732,1691,train
Q9H3R0,1692,train
O15197,1693,test
P29320,1693,test
P29323,1693,test
P29317,1693,test
P54760,1693,test
Q5JZY3,1693,test
P54764,1693,test
Q15375,1693,test
P54762,1693,test
P29322,1693,test
P54753,1693,test
P21709,1693,test
P54756,1693,test
Q8TF46,1694,train
Q03701,1695,train
P28370,1696,train
O60264,1696,train
O94887,1697,train
Q9Y4F1,1697,train
O14490,1698,train
Q9P1A6,1698,train
Q9BXX0,1699,train
O95625,1700,train
Q9UJQ4,1701,train
Q2KHT3,1702,train
Q14703,1703,train
Q9Y4C4,1704,val
O15034,1705,test
Q05397,1706,train
Q6ZP01,1707,train
P26006,1708,train
O60566,1709,test
Q96NW4,1710,train
Q9BQF6,1711,val
Q8IYT8,1712,train
O75385,1712,train
Q9NR97,1713,train
Q9NYK1,1713,train
Q02413,1714,train
Q86W28,1715,val
Q9NYI0,1716,train
O75362,1717,train
Q9Y2H5,1718,train
Q9H0E3,1719,train
Q9Y5B9,1720,train
P20936,1721,train
Q6ZRI6,1722,train
O15294,1723,train
Q9HCM7,1724,train
Q9NS56,1725,train
Q6PJG2,1726,train
Q5T2S8,1727,train
Q6ZRS4,1728,train
P17040,1729,train
Q8N8Y5,1729,train
P15918,1730,train
O14983,1731,train
P16615,1731,train
Q93084,1731,train
Q8NFZ0,1732,val
Q68E01,1733,train
P42285,1734,train
Q9Y5Q5,1735,train
Q96FS4,1736,test
Q8NB14,1737,train
Q9Y4D2,1738,train
Q96P70,1739,train
Q9P2E7,1740,train
Q9NTJ4,1741,test
Q9HC29,1742,val
Q6PJP8,1743,train
Q05DH4,1744,train
P32926,1745,test
Q86SJ6,1745,test
Q12860,1746,train
Q9P232,1746,train
Q02246,1746,train
Q8IWV2,1746,train
Q9UQ52,1746,train
P54707,1747,train
P13637,1747,train
P05023,1747,train
P20648,1747,train
P50993,1747,train
Q9Y2L6,1748,val
Q9P2Q2,1748,val
Q76KP1,1749,train
Q13873,1750,train
Q07912,1751,train
O95373,1752,train
O15397,1752,train
Q5VY43,1753,train
Q9BX69,1754,val
Q5JRX3,1755,train
P63092,1756,train
Q5JWF2,1756,train
P38405,1756,train
Q96P20,1757,train
Q9UF33,1758,train
Q9NZV1,1759,train
Q96KW2,1760,test
Q86UV5,1761,train
Q9P206,1762,train
Q5JRC9,1763,train
Q5HY64,1763,train
Q13797,1764,train
P13612,1764,train
O75420,1765,val
Q9NWH9,1766,test
Q9NRE2,1767,test
G9CGD6,1768,train
Q8WXI2,1768,train
Q6P9H4,1768,train
Q9H5P4,1769,train
P59045,1770,train
P20023,1771,train
Q9Y6X9,1772,train
Q9C099,1773,test
Q9BWT7,1774,train
Q9NR96,1775,test
P33176,1776,train
Q12840,1776,train
O60282,1776,train
O95197,1777,train
Q7L014,1778,val
P59923,1779,train
O14974,1780,train
Q96T76,1781,train
A5PL33,1782,train
O76039,1783,test
Q6ZMS4,1784,train
Q9Y6R6,1784,train
P17029,1784,train
Q9HCZ1,1784,train
P17020,1784,train
O14709,1784,train
P17036,1784,train
Q9H0M5,1784,train
O94892,1784,train
Q9P0L1,1784,train
Q9Y2P7,1784,train
